book_id,book_authors,book_desc,book_edition,book_format,book_isbn,book_ pages,book_rating,book_rating_count,book_review_count,book_title,genres,image_url,book_ price,,,,,,,,,
17272,Heather Wolf,"Kipnuk the Talking Dog - Book One is a wonderful children's book about the adventures of Kipnuk, a lovable Alaskan malamute pup. As the story begins, we meet little Kipnuk at the sled dog ranch and are introduced to his friends. He has his first big adventure in this book. The story is geared towards a young audience. For those young readers interested in mushing and sled dogs, this is a great beginning book. More stories to come!Check out our Kipnuk the Talking Dog page on Facebook!",,Paperback,9.78E+12,40,4.21,14,6,Kipnuk the Talking Dog,Childrens|Animals|Fiction,https://images.gr-assets.com/books/1369362670l/17914858.jpg,40,,,,,,,,,
14528,Ronie Kendig,"Raptor's communications expert, Staff Sergeant Brian ""Hawk"" Bledsoe is struggling with his inner demons, leaving him on the verge of an ""other than honorable"" discharge. Plagued with corrupted intel, Raptor team continues to track down the terrorist playing chess with their lives. Afghan pilot Fekiria Haidary is devastated when a systems glitch on her aircraft forces a weapons launch on a safe target. And when the deadly bombing separates Brian from the team, he must make an impossible choice: save his brothers-in-arms, or save the woman and children depending on him to survive a brutal snowstorm.",,Paperback,9.78E+12,368,4.41,472,94,Hawk,Christian Fiction|Suspense|Romance|War|Military Fiction|Christian|Contemporary|Romance|Christian Romance,https://images.gr-assets.com/books/1401317060l/22074622.jpg,368,,,,,,,,,
887,M.M. Kaye,"A magnificent romantic/historical/adventure novel set in India at the time of mutiny. The Far Pavilions is a story of 19th Century India, when the thin patina of English rule held down dangerously turbulent undercurrents. It is a story about and English man - Ashton Pelham-Martyn - brought up as a Hindu and his passionate, but dangerous love for an Indian princess. It's a story of divided loyalties, of tender camaraderie, of greedy imperialism and of the clash between east and west. To the burning plains and snow-capped mountains of this great, humming continent, M.M. Kaye brings her quite exceptional gift of immediacy and meticulous historical accuracy, plus her insight into the human heart.",,Paperback,9.78E+12,958,4.21,36997,1162,The Far Pavilions,Historical|Historical Fiction|Fiction|Cultural|India|Romance|Historical|Classics|Adventure,https://images.gr-assets.com/books/1403391799l/10222.jpg,958,,,,,,,,,
50120,Warren Ellis|Darick Robertson|Rodney Ramos,"Investigative reporter Spider Jerusalem attacks the injustices of the 23rd Century surroundings while working for the newspaper The Word in this critically-acclaimed graphic novel series written by comics superstar Warren Ellis, the co-creator of PLANETARY and THE AUTHORITY.In this third volume, Spider Jerusalem begins to crumble under the pressure of sudden and unwanted fame. Having had enough of the warped 23rd century Babylon that he lives in, Spider escapes into a world of bitterness and pills. As he stumbles through this haze of depression and drugs, he must find a way to cover the biggest story of the year, the presidential election. Armed with only his demented mind and dark sense of humor, Spider embarks on an adventure of political cynicism, horrific sex, and unwelcome celebrity which culminates in a shocking and ruinous ending.",,Paperback,9.78E+12,144,4.4,13813,240,"Transmetropolitan, Vol. 3: Year of the Bastard",Sequential Art|Comics|Sequential Art|Graphic Novels|Science Fiction|Fiction|Science Fiction|Cyberpunk|Graphic Novels Comics,https://images.gr-assets.com/books/1452027011l/22418.jpg,144,,,,,,,,,
41774,Dale A. Fife,"You hunger to live in the presence of God, and you yearn to know the Father's heart in an intimate way. You desire revelation and passionate encounters with the Almighty, and you long to spend time in The Secret Place, getting to know the Father in a deeper way. This book will lead you into that place of revelation, the place that will satisfy your hunger for more of God. If you long to experience a greater intimacy with the Father, The Secret Place will draw you in and change your life",,Paperback,9.78E+12,240,4.27,109,11,The Secret Place: Passionately Pursuing His Presence,Christian|Religion|Christian|Christian Non Fiction|Prayer|Inspirational,https://images.gr-assets.com/books/1348642613l/348265.jpg,240,,,,,,,,,
39570,Viviana Rivero,"Joven, linda y exitosa, Elena Wilson Garrott viaja a la Patagonia para encargarse de la herencia de su madre recientemente fallecida. Pero lo que comienza como un viaje burocrático y despreocupado terminará cambiando su vida para siempre. Allí descubrirá secretos desconocidos del pasado familiar y conocerá a Omar, el hombre que trastornará todos sus planes y hasta su vida misma.Dos historias de amor, una actual y otra antigua, se entrecruzan en esa tierra inmensa castigada por el viento. Una tierra que lo da todo pero que también lo exige todo, como sucedió con los antepasados de Elena. Una decisión tomada en el pasado terminara influenciando la actualidad, el “efecto mariposa” (un acto mínimo cuyas consecuencias se amplifican hasta lo desconocido) ha dejado su marca a lo largo de todas las generaciones Wilson Garrott, hasta llegar a la propia Elena. Ella deberá sobreponerse a los prejuicios que le fueron legados con el apellido, si quiere hacer realidad su oportunidad de ser feliz.Un gran amor, intrigas por una muerte, la inmigración boer a la Argentina, y la Patagonia rebelde con su riqueza ganadera, el nazismo y la violencia. Una trama vertiginosa plena delicadeza, ternura y también intempestiva, como en vida misma. Una historia que hará vibrar cada fibra del alma.",,Paperback,,438,3.94,174,22,Lo que no se dice,Romance,https://images.gr-assets.com/books/1346375697l/15926901.jpg,438,,,,,,,,,
20618,தேவன்,,,Hardcover,9.79E+12,,4.11,151,14,துப்பறியும் சாம்பு,Fiction|Mystery|Detective,https://images.gr-assets.com/books/1351244208l/9500914.jpg,,,,,,,,,,
22855,Jude Watson|Cliff Nielsen,"""I pledge myself to you, Tahl.""""I pledge myself to you, Qui-Gon.""With these words, two Jedi Knights acknowledged that their bond had grown beyond friendship and into love.Now Tahl has been abducted in a trap that Qui-Gon feels he should have foreseen. Consumed by dark visions, Qui-Gon and Obi-Wan Kenobi must do everything in their power to get her back before it's too late. But that won't be easy in a land where nobody can be trusted . . . and everyone has something to hide.",,Paperback,9.78E+12,152,3.83,1309,35,The Death of Hope,Media Tie In|Star Wars|Science Fiction|Fiction|Young Adult|Childrens,https://images.gr-assets.com/books/1374774039l/359823.jpg,152,,,,,,,,,
43393,Muhammad Iqbal,بانگ درا علامہ اقبال کا پہلا اردو مجموعہ کلام ہے۔ مجموعے میں نظمیں، غزلیں اور ظریفانہ قطعات شامل ہیں۔اس کتاب کو اقبال نے تین حصوں میں تقسیم کیا۔ پہلے حصے میں 1901ء سے 1905ء تک کا کلام، دوسرے حصے میں1905ء سے 1908ء تک کا کلام اور تیسرے حصے میں 1908ء سے 1924ء تک کا کلام شامل ہے۔ یہ ترتیب اقبال کے فکری ارتقاء کی نشاندی کرتی ہے۔بانگ درا کا پہلا ایڈیشن 3 ستمبر 1924ء کو شائع ہوا تھا اور اقبال کی زندگی میں ہی اس کے تین ایڈیشن شائع ہوۓ۔ بانگ درا کا مطلب ہے”گھنٹی کی آواز“ گھنٹی کی آواز قافلے والوں کو روانگی کی اطلاع دیتی ہے تاکہ سوۓ مسافر سفر کے لئے تیار ہو جائیں اور پھر بانگ درا کی رہنمائی میں منزل کی طرف رواں دواں ہو جائیں۔اقبال کا ترانہ، بانگ درا ہے گویاہوتا ہے جادہ پیما پھر کارواں ہمارا,,Hardcover,,284,4.61,498,10,Bang-e-Dara / بانگ درا,Poetry|Philosophy,https://images.gr-assets.com/books/1532446242l/9631965.jpg,284,,,,,,,,,
53535,Duncan Bannatyne,,,Paperback,9.78E+12,302,3.88,888,52,Anyone Can Do It,Business|Biography|Biography|Autobiography|Nonfiction|Self Help,https://images.gr-assets.com/books/1415582049l/95260.jpg,302,,,,,,,,,
45734,James Stevenson,"Grandpa tells Mary Ann and Louie about a garden he had years ago that his brother Wainey ""helped"" him plant.",,Hardcover,9.78E+12,32,4.41,32,5,Grandpa's Too-Good Garden,Childrens|Picture Books|Childrens|Gardening,https://images.gr-assets.com/books/1236406227l/2067876.jpg,32,,,,,,,,,
1873,Jeanette Winterson,"This is the story of Jeanette, adopted and brought up by her mother as one of God's elect. Zealous and passionate, she seems seems destined for life as a missionary, but then she falls for one of her converts.At sixteen, Jeanette decides to leave the church, her home and her family, for the young woman she loves. Innovative, punchy and tender,Oranges Are Not the Only Fruit is a few days ride into the bizarre outposts of religious excess and human obsession.",,Paperback,,176,3.74,46290,2271,Oranges Are Not the Only Fruit,Fiction|Lgbt|Glbt|Queer|Contemporary,https://images.gr-assets.com/books/1267717580l/15055.jpg,176,,,,,,,,,
52602,Donna Tartt|David Pittu,"It begins with a boy. Theo Decker, a thirteen-year-old New Yorker, miraculously survives an accident that kills his mother. Abandoned by his father, Theo is taken in by the family of a wealthy friend. Bewildered by his strange new home on Park Avenue, disturbed by schoolmates who don't know how to talk to him, and tormented above all by his unbearable longing for his mother, he clings to one thing that reminds him of her: a small, mysteriously captivating painting that ultimately draws Theo into the underworld of art.As an adult, Theo moves silkily between the drawing rooms of the rich and the dusty labyrinth of an antiques store where he works. He is alienated and in love-and at the center of a narrowing, ever more dangerous circle.The Goldfinch combines vivid characters, mesmerizing language, and suspense, while plumbing with a philosopher's calm the deepest mysteries of love, identity, and art. It is an old-fashioned story of loss and obsession, survival and self-invention, and the ruthless machinations of fate.",,Audio CD,9.78E+12,33,3.89,540419,48708,The Goldfinch,Fiction|Contemporary|Literary Fiction,https://images.gr-assets.com/books/1407712325l/17333535.jpg,33,,,,,,,,,
5511,Christine Feehan,"Librarian Note: Alternate cover edition ISBN 13: 9780505524096WAS SHE MORE THAN HIS MATE?Julian Savage was golden. Powerful. But tormented. For the brooding hunter walked alone, always alone, far from his Carpathian kind, alien to even his twin. Like his name, his existence was savage. Until he met the woman he was sworn to protect...When Julian heard Desari sing, rainbows swamped his starving senses. Emotions bombarded his hardened heart. And a dark hunger to possess her flooded his loins, blinding him to the danger stalking him. And even as Desari enflamed him, she dared to defy him with mysterious, unparalleled feminine powers. Was Desari more than his perfect mate? Julian had met his match in this woman, but would she drive him to madness... or save his soul?",,Mass Market Paperback,,390,4.23,19794,403,Dark Challenge,Romance|Fantasy|Paranormal|Romance|Paranormal Romance|Paranormal|Vampires|Fantasy,https://images.gr-assets.com/books/1330425767l/313256.jpg,390,,,,,,,,,
8716,Christina Lauren,"Picking up where Beautiful Bastard left off, Chloe Mills and Bennett Ryan continue their steamy, combative relationship.Just when Chloe’s career starts to take off, Bennett wishes it would all slow down long enough to spend a wild night alone with his girlfriend. But after he refuses to take no for an answer, Chloe and Bennett find themselves with two plane tickets, one French Villa, and a surprising conversation that, predictably, leaves them wrestling under the covers.",,Kindle Edition,,160,3.93,34827,1752,Beautiful Bitch,Romance|Romance|Contemporary Romance|Contemporary|Adult Fiction|Erotica|New Adult,https://images.gr-assets.com/books/1368101793l/17831616.jpg,160,,,,,,,,,
13512,Felice Holman,"Left behind when his family is arrested by soldiers during the dark days following the Bolshevik Revolution, twelve-year-old Alex falls in with a gang of other desperate homeless children, but never loses his hope for a better life.",,Paperback,9.78E+12,,3.87,274,31,The Wild Children,Historical|Historical Fiction|Historical|Academic|School|Fiction|Childrens|Cultural|Russia|Young Adult|Academic|Read For School,https://images.gr-assets.com/books/1266702093l/1038269.jpg,,,,,,,,,,
13919,Arthur M. Schlesinger Jr.,"Arthur Schlesinger Jr asks in this book What does it mean to be an American?. The classic image of the republic is that of the melting pot where differences of race, wealth, religion and nationality are submerged in democracy. But now there is a new orthodoxy: America as a collection of self-interest groups, celebrating difference and abandoning the idea of assimilation.",,Paperback,9.78E+12,160,3.47,351,40,The Disuniting of America: Reflections on a Multicultural Society,Politics|History|Nonfiction|Sociology|North American Hi...|American History|Cultural,https://images.gr-assets.com/books/1223676622l/250824.jpg,160,,,,,,,,,
50012,Ibn Kathir|Darussalam,"Darussalam is proud to present the abridged English translation of the classic work: Al-Bidayah wan Nihayah, focusing exclusively on the delegations and expeditions undertaken in the lifetime of Prophet Muhammad (peace and blessings be upon him).This volume contains an account of the some of the most important expeditions and delegations that occurred in the lifetime and under the leadership of the Messenger of Allah. These events had a significant impact on the spread of the Islamic faith to all the corners of Arabia and beyond.Al-Bidayah wan Nihayah (The Beginning and The End) by the renowned scholar Abu Al-Fida 'Imad ad-Deen Isma'eel bin 'Umar ibn Katheer/Kathir, is considered one of the most authoritative sources on Islamic history",,ebook,,331,4.45,65,0,Winning the Hearts & Souls,Religion|Islam|Religion,https://images.gr-assets.com/books/1379393336l/18513774.jpg,331,,,,,,,,,
5473,Marion Zimmer Bradley|Diana L. Paxson,"The Forest House—prequel to The Mists of Avalon, Marion Zimmer Bradley’s beloved and enduring classic—is a mesmerizing epic of one woman’s mythic role at a turning point in history.In a Britain struggling to survive Roman invasion, Eilan is the daughter of a Druidic warleader, gifted with visions and marked by fate to become a priestess of the Forest House.But fate also led Eilan to Gaius, a soldier of mixed blood, son of the Romans sent to subdue the native British. For Gaius, Eilan felt forbidden love, and her terrible secret will haunt her even as she is anointed as the new High Priestess. With mighty enemies poised to destroy the magic the Forest House shelters, Eilan must trust in the power of the great Goddess to lead her through the treacherous labyrinth of her destiny.Take The Forest House Quiz!",,Paperback,9.78E+12,462,3.85,16278,392,The Forest House,Fantasy|Fiction|Historical|Historical Fiction|Mythology|Arthurian|Historical,https://images.gr-assets.com/books/1319444215l/18892.jpg,462,,,,,,,,,
21139,M. Scott Peck,"The culmination of a lifetime of Dr. M. Scott Peck’s counseling, lecturing, and writing, and the conclusion of the classic bestselling Road trilogy, The Road Less Traveled and Beyond leads us to a deeper awareness of how to live rich, fulfilling lives in a world fraught with stress and anxiety.With the rare combination of profound psychological insight and deep spirituality that has already spoken to millions of readers, Dr. Peck talks about decision making and the choices we make every day in business and at home, and the ethical choices that may affect the very survival of humankind. We learn the difference between good and evil, to overcome narcissism, to love and be loved, to live with paradox, to accept the consequences of our actions all through life, and to come to terms with dying and death.Dr. Peck is a guide on the adventure that is life, learning, and spiritual growth—life’s greatest adventure. Building in depth from the very first chapter to its lyrical and poetic conclusion, The Road Less Traveled and Beyond is an adventure in itself.",,Paperback,,,4.04,73664,1934,The Road Less Travelled,Psychology|Nonfiction|Self Help|Spirituality|Philosophy,https://images.gr-assets.com/books/1420305309l/24278746.jpg,,,,,,,,,,
35578,Michael  Hall,"A blue crayon mistakenly labeled as ""red"" suffers an identity crisis in the new picture book by the New York Times–bestselling creator of My Heart Is Like a Zoo and It's an Orange Aardvark! Funny, insightful, and colorful, Red: A Crayon's Story, by Michael Hall, is about being true to your inner self and following your own path despite obstacles that may come your way. Red will appeal to fans of Lois Ehlert, Eric Carle, and The Day the Crayons Quit, and makes a great gift for readers of any age!Red has a bright red label, but he is, in fact, blue. His teacher tries to help him be red (let's draw strawberries!), his mother tries to help him be red by sending him out on a playdate with a yellow classmate (go draw a nice orange!), and the scissors try to help him be red by snipping his label so that he has room to breathe. But Red is miserable. He just can't be red, no matter how hard he tries! Finally, a brand-new friend offers a brand-new perspective, and Red discovers what readers have known all along. He's blue! This funny, heartwarming, colorful picture book about finding the courage to be true to your inner self can be read on multiple levels, and it offers something for everyone!",,Hardcover,9.78E+12,40,4.36,4098,852,Red: A Crayon's Story,Childrens|Picture Books|Childrens|Fiction,https://images.gr-assets.com/books/1421012559l/22249668.jpg,40,,,,,,,,,
30917,Robin S. Sharma,"Does the gem of wisdom quoted above strike a chord deep within you? Do you feel that life is slipping by so fast that you might never get the chance to live with the meaning, happiness and joy you know you deserve? If so, then this very special book by leadership guru Robin Sharma, the author whose The Monk Who Sold His Ferrari series has transformed the lives of thousands, will be the guiding light that leads you to a brilliant new way of living. In this easy-to-read yet wisdom-rich manual, Robin Sharma offers 101 simple solutions to life-s most complex problems, ranging from a little-known method for beating stress and worry to a powerful way to enjoy the journey while you create a legacy that lasts.",,Paperback,9.79E+12,246,3.96,12152,715,Who Will Cry When You Die?- Hindi,Self Help|Nonfiction|Philosophy|Spirituality|Inspirational|Self Help|Personal Development|Psychology|Business|Abandoned|Leadership,https://images.gr-assets.com/books/1429953189l/25424047.jpg,246,,,,,,,,,
3747,Chelsea Luna,"NEW ENGLAND WITCH CHRONICLES is the first book in the four-book bestselling young adult series. The Salem Witch Trials of 1692 were an embarrassing stain on America’s revered past. Innocent people were persecuted at the hands of a few overzealous Puritans, but what if real witches existed during those colonial hunts? What if there are witches in present day New England? That’s what Alexandria Ramsey’s crazy grandmother believes. Grandma Claudia claims Alex descends from a long line of New England witches. Modern day witches in Hazel Cove, Massachusetts? Unlikely, but strange things are occurring in the weeks preceding Alex’s seventeenth birthday. Alex is haunted by bizarre recurring nightmares of a man chasing her through the Hazel Cove Cemetery. On a few occasions, when her emotions have spiraled out of control, inanimate objects have shattered around her. But that’s just a coincidence, right? Alex isn’t so sure, especially after a local girl, who supposedly dabbled in witchcraft, was killed in the nearby forest. Alex knows something strange is happening. With the arrival of a new boy in town, James Van Curen, who is causing problems between Alex and her best friend, Peter, Alex feels like her entire world is on the verge of chaos. Could Alex really be a witch? Is it possible Hazel Cove will become a battleground for modern-day witches and witch hunters?",,Kindle Edition,,358,4,1213,147,New England Witch Chronicles,Young Adult|Paranormal|Witches|Fantasy|Fantasy|Paranormal|Fantasy|Magic|Fantasy|Urban Fantasy|Fantasy|Supernatural|Fiction|Romance|Holiday|Halloween,https://images.gr-assets.com/books/1327949642l/12030849.jpg,358,,,,,,,,,
42983,William S. Burroughs|James Grauerholz,"In 1954 William Burroughs settled in Tangiers, finding a sanctuary of sorts in its shadowy streets, blind alleys, and lowlife decadence. It was this city that served as a catalyst for Burroughs as a writer, the backdrop for one of the most radical transformations of style in literary history.Burroughs's life during this period is limned in a startling collection of short stories, autobiographical sketches, letters, and diary entries, all of which showcase his trademark mordant humor, while delineating the addictions to drugs and sex that are the central metaphors of his work. But it is the extraordinary ""WORD,"" a long, sexually wild and deliberately offensive tirade, that blends confession, routine, and fantasy and marks the true turning point of Burroughs as a writer-the breakthrough of his own characteristic voice that will find its full realization in Naked Lunch. James Grauerholz's incisive introduction sets the scene for this series of pieces, guiding the reader through Burroughs's literary evolution from the precise, laconic, and deadpan writer of Junky and Queer to the radical, uncompromising seer of Naked Lunch. Interzone is an indispensable addition to the canon of his works.",,Paperback,9.78E+12,224,3.78,1502,55,Interzone,Fiction|Short Stories|Literature,https://images.gr-assets.com/books/1348206127l/257582.jpg,224,,,,,,,,,
44440,Carol Birch|Steve  West,"A thrilling and powerful novel about a young boy lured to sea by the promise of adventure and reward, with echoes of Great Expectations, Moby-Dick, and The Voyage of the Narwhal.Jamrach’s Menagerie tells the story of a nineteenth-century street urchin named Jaffy Brown. Following an incident with an escaped tiger, Jaffy goes to work for Mr. Charles Jamrach, the famed importer of exotic animals, alongside Tim, a good but sometimes spitefully competitive boy. Thus begins a long, close friendship fraught with ambiguity and rivalry. Mr. Jamrach recruits the two boys to capture a fabled dragon during the course of a three-year whaling expedi­tion. Onboard, Jaffy and Tim enjoy the rough brotherhood of sailors and the brutal art of whale hunting. They even succeed in catching the reptilian beast. But when the ship’s whaling venture falls short of expecta­tions, the crew begins to regard the dragon—seething with feral power in its cage—as bad luck, a feeling that is cruelly reinforced when a violent storm sinks the ship. Drifting across an increasingly hallucinatory ocean, the sur­vivors, including Jaffy and Tim, are forced to confront their own place in the animal kingdom. Masterfully told, wildly atmospheric, and thundering with tension, Jamrach’s Mena­gerie is a truly haunting novel about friendship, sacrifice, and survival.",,Hardcover,9.78E+12,295,3.58,6897,955,Jamrach's Menagerie,Fiction|Historical|Historical Fiction|Adventure|Historical,https://images.gr-assets.com/books/1329352941l/9593705.jpg,295,,,,,,,,,
2593,Katherine Applegate|Patricia Castelao,"Ivan is an easygoing gorilla. Living at the Exit 8 Big Top Mall and Video Arcade, he has grown accustomed to humans watching him through the glass walls of his domain. He rarely misses his life in the jungle. In fact, he hardly ever thinks about it at all.Instead, Ivan thinks about TV shows he’s seen and about his friends Stella, an elderly elephant, and Bob, a stray dog. But mostly Ivan thinks about art and how to capture the taste of a mango or the sound of leaves with color and a well-placed line.Then he meets Ruby, a baby elephant taken from her family, and she makes Ivan see their home—and his own art—through new eyes. When Ruby arrives, change comes with her, and it’s up to Ivan to make it a change for the better.Katherine Applegate blends humor and poignancy to create Ivan’s unforgettable first-person narration in a story of friendship, art, and hope.",,Hardcover,9.78E+12,307,4.26,102807,11645,The One and Only Ivan,Childrens|Middle Grade|Fiction|Animals|Childrens|Young Adult,https://images.gr-assets.com/books/1424981397l/11594337.jpg,307,,,,,,,,,
49898,Aeschylus|Alan H. Sommerstein,"Aeschylus (ca. 525-456 BCE), the dramatist who made Athenian tragedy one of the world's great art forms, witnessed the establishment of democracy at Athens & fought against the Persians at Marathon. He won the tragic prize at the City Dionysia thirteen times between ca. 499 & 458, & in his later years was probably victorious almost every time he put on a production, though Sophocles beat him at least once. Of his total of about 80 plays, seven survive complete. The 1st volume of this new Loeb Classical Library edition offers fresh texts & translations by Alan H. Sommerstein of Persians, the only surviving Greek historical drama; Seven against Thebes, from a trilogy on the conflict between Oedipus' sons; Suppliants, on the successful appeal by the daughters of Danaus to the king & people of Argos for protection against a forced marriage; & Prometheus Bound (of disputed authenticity), on the terrible punishment of Prometheus for giving fire to humans in defiance of Zeus.",,cloth,9.78E+12,576,4.09,4765,126,Persians/Seven against Thebes/Suppliants/Prometheus Bound,Classics|Plays|Drama|Fantasy|Mythology|Fiction,https://images.gr-assets.com/books/1348499680l/4497759.jpg,576,,,,,,,,,
23660,David Benioff,"An absorbing novel of crime, its terrifying consequences, and a bond that redefines the friendship of three restless young men. Wall Street speculators, the Manhattan downtown club scene, Russian gangsters, immigrant neighborhoods - all the elements in the urban turf of this finely crafted contemporary crime novel wed danger with excitement and possibility. They're the rewards that Monty Brogan, who stands at the center of the moral glare in this tale, has already lost, just as he's lost his Corvette, and the ""sway"" that opened the doors of exclusive night spots and guaranteed him courtside seats at Madison Square Garden. Tomorrow Monty's traveling by bus, to the federal prison in Otisville, for seven years. He's afraid, and all he'd ever really wanted when he grew up was to be a fireman. With the pulse of the city in its prose, this debut novel follows Monty through the twenty-four hours of his last day out. At the same time, it illuminates the worlds, and souls, of his two best friends: Frank Slattery, an edgy bond trader who gambles daily with financial ruin, and Jakob Elinsky, an English teacher who clings to illusions as he compromises his ideals. Friends since their high school days, the three of them nostalgically share a past, but warily they confront a future that can no longer accommodate their adolescent dreams. They meet. They drink, and talk, go clubbing, dance, drink, and remember. What neither Slattery nor Jakob know, however, is that Monty has a plan. It's a shocker.Originally published: New York: Carroll & Graf Pub., 2000.",,Paperback,9.78E+12,224,3.81,4357,424,The 25th Hour,Fiction|Mystery|Crime|Mystery|New York,https://images.gr-assets.com/books/1309201611l/379160.jpg,224,,,,,,,,,
42761,Michael E. Gerber,"In this first compact disc edition of the totally revised one million copy underground bestseller ""The E-Myth, Michael Gerber dispels the myths surrounding starting your own business and shows how commonplace assumptions can get in the way of running a business. He walks you through the steps in the life of a business -- from entrepreneurial infancy, through adolescent growing pains, to the mature entrepreneurial perspective, the guiding light of all businesses that succeed -- and shows how to apply the lessons of franchising to any business, whether or not it is a franchise. Finally, Gerber draws the vital, often overlooked distinction between working on your business and working in your business. After you have listened to ""The E-Myth Revisited, you will truly be able to grow your business in a predictable and productive way.",,Audio CD,9.78E+12,0,3.99,46314,1462,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do about It,Business|Nonfiction|Business|Entrepreneurship|Buisness|Self Help|Leadership,https://images.gr-assets.com/books/1392346512l/81954.jpg,0,,,,,,,,,
3023,Stephen King,"Alternate cover for this ISBN can be found hereRoused by a single drop of blood, Rosie Daniels wakes up to the chilling realisation that her husband is going to kill her. And she takes flight - with his credit card. Alone in a strange city, Rosie begins to build a new life: she meets Bill Steiner and she finds an odd junk shop painting, 'Rose Madder', which strangely seems to want her as much as she wants it. But it's hard for Rosie not to keep looking over her shoulder. Rose-maddened and on the rampage, Norman is a corrupt cop with a dog's instinct for tracking people. And he's getting close. Rosie can feel just how close he's getting...",,Paperback,9.78E+12,608,3.68,83510,1991,Rose Madder,Horror|Fiction|Thriller,https://images.gr-assets.com/books/1375870513l/10619.jpg,608,,,,,,,,,
23945,Pam Jenoff,"A stirring novel of first love in a time of war and the unbearable choices that could tear sisters apart, from the celebrated author of The Kommandant's Girl. Life is a constant struggle for the eighteen-year-old Nowak twins as they raise their three younger siblings in rural Poland under the shadow of the Nazi occupation. The constant threat of arrest has made everyone in their village a spy, and turned neighbor against neighbor. Though rugged, independent Helena and pretty, gentle Ruth couldn't be more different, they are staunch allies in protecting their family from the threats the war brings closer to their doorstep with each passing day. Then Helena discovers an American paratrooper stranded outside their small mountain village, wounded, but alive. Risking the safety of herself and her family, she hides Sam—a Jew—but Helena's concern for the American grows into something much deeper. Defying the perils that render a future together all but impossible, Sam and Helena make plans for the family to flee. But Helena is forced to contend with the jealousy her choices have sparked in Ruth, culminating in a singular act of betrayal that endangers them all—and setting in motion a chain of events that will reverberate across continents and decades.",,Paperback,9.78E+12,352,3.84,2439,291,The Winter Guest,Historical|Historical Fiction|Fiction|War|World War II|Historical|Romance|War,https://images.gr-assets.com/books/1397245724l/18168527.jpg,352,,,,,,,,,
7684,Dennis Sharpe,"Contained in the   of this small printed work are unapologetic texts both broad and specific in scope, telling in three parts the evolution of their architect. They range from very intimate and personal, to universal. The words presented here are intended to allow glimpses into the past and present of one man's human experience. Take from them what you will.",,Kindle Edition,,,4.64,22,1,(Un) Spoken,,https://images.gr-assets.com/books/1328331324l/11187937.jpg,,,,,,,,,,
25678,Auntie Ant,Bedtime story for kids 3-8 Yrs.,,Kindle Edition,,24,5,1,1,Effie and A Terrible Toothache (Elephant),,https://images.gr-assets.com/books/1428682953l/25335119.jpg,24,,,,,,,,,
15591,Sandra Martz,"A companion volume to the classic seller, When I Am an Old Woman I Shall Wear Purple, this collection illuminates the experiences of women, young and old, reflecting on the choices they have made. Whether exploring significant public events or small private choices, Sandra Martz again captures word portraits that resonate with authenticity from the tapestry of their lives. This absorbing collection eloquently reflects women's choices, from a ten-year-old girl making a relationship decision to a grown woman who must choose whether or not to 'burden' her aging parents with the news that she is seriously ill, to a charmingly eccentric older woman who 'would not change one stitch... not one stitch' in the fabric of her life. Some speak of lost opportunities: 'I wait too long; I watch the moment pass/till only ashes stir upon the grass' or things they would do differently: 'If I could begin again... let me begin again by being a better daughter'. More often, however, these women proclaim a sense ofsatisfaction with their lives and 'would not change a single breathless moment'.This powerful and insightful collection features many talented contributors from Sandra Martz's best-selling When I Am an Old Woman I Shall Wear Purple. Like that earlier volume, this bestseller is a perfect gift book because it speaks to readers of all ages and as the Los Angeles Times has declared, it is a gentle reminder that we still have time to change.",,Paperback,9.78E+12,205,3.79,206,22,If I Had My Life to Live Over I Would Pick More Daisies,Poetry|Nonfiction|Short Stories|Autobiography|Memoir,https://images.gr-assets.com/books/1435177803l/366579.jpg,205,,,,,,,,,
21591,Adele Vieri Castellano,"Luxor, 1871. Lady SylviaDunmore, vedova dopo un disastroso matrimonio, giunge in Egitto con il padre. Per lei è un sogno che si avvera, finalmente potrà vedere con i suoi occhi i luoghi mitici che conosce solo attraverso le lettere di suo fratello Adam, che da anni collabora nelle sue spedizioni archeologiche con Lord Brokenwood, l'amore negato della sua adolescenza, divenuto cieco a causa di un terribile incidente. Presto, la bellezza di Sylvia, così eterea da ricordare quella della regina Nefertiti, viene notata da Zayd Ambath, il figlio del rais. Ma lei ha altro per la testa: sta per partire per una spedizione nel deserto unica e irrinunciabile alla ricerca di quello che rimane del mitico esercito di Cambise. Solo non si aspetta che quel mare di sabbia nasconda una pericolosa minaccia, che può mettere a rischio la sua stessa vita. Toccherà a Lord Brokenwood accorrere in suo soccorso, ma l’uomo avrà bisogno di tutto il suo coraggio, e della forza dell’amore, per salvare Sylvia dalle spire del deserto.",,Hardcover,9.79E+12,459,4.15,102,38,Il canto del deserto,Romance,https://images.gr-assets.com/books/1419082915l/23929334.jpg,459,,,,,,,,,
33812,Megan McDonald,"Judy Moody has a mood for every occasion, and now she has a mood ring to prove it! Judy's mood ring has extra special powers which have put her in a predicting mood, and her outrageous predictions have everyone wondering if she really is psychic.",,Paperback,9.78E+12,,4.05,4680,195,Judy Moody Predicts the Future,Childrens|Fiction|Realistic Fiction|Childrens|Chapter Books,https://images.gr-assets.com/books/1391838361l/263991.jpg,,,,,,,,,,
